price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose,yield_pct
3200000,High,Apartment,2,2,"Silverene Tower A, Silverene, Dubai Marina, Dubai",Unfurnished,Ready,2024-02-13,220386,Silverene Towers A,2011,0,34,342,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.887062500000001
2500000,Medium,Villa,3,4,"Sun, Arabian Ranches 3, Dubai",Unfurnished,Ready,2023-12-15,119437,Unknown,0,0,0,0,0,Arabian Ranches 3,Dubai,UAE,25.0651524,55.3227884007741,For Sale,4.77748
18500000,High,Apartment,2,3,"The Royal Atlantis Resort & Residences, The Crescent, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-16,424040,THE ROYAL ATLANTIS RESORT & RESIDENCES,2022,1634,40,4,34,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,2.292108108108108
525000,Average,Apartment,0,1,"SLS Dubai Hotel & Residences, Business Bay, Dubai",Unfurnished,Ready,2024-04-20,26999,SLS DUBAI,2021,818,81,2,16,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,5.142666666666667
2450000,Medium,Apartment,2,3,"Noora, Al Habtoor City, Business Bay, Dubai",Unfurnished,Ready,2024-04-06,170214,NOURA TOWER,2019,668,62,1,9,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,6.947510204081634
1799999,Medium,Apartment,1,1,"Al Majara 2, Al Majara, Dubai Marina, Dubai",Unfurnished,Ready,2024-04-19,114594,Al Majara 2,2007,0,33,283,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.36633687018715
985000,Average,Apartment,2,3,"Boulevard Apartments, The Pulse, Residential District, Dubai South, Dubai",Unfurnished,Ready,2024-04-19,75556,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,7.670659898477157
7099000,High,Apartment,2,2,"The Address Fountain Views 3, Address Dubai Mall, Downtown Dubai, Dubai",Furnished,Ready,2023-11-01,377163,Address Fountain Views Hotel,2016,441,45,1,15,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.312903225806451
1115000,Average,Apartment,1,2,"Armada Tower 3, Armada Towers, JLT Cluster P, Jumeirah Lake Towers (JLT), Dubai",Furnished,Ready,2024-04-17,88877,ARMADA  3,2009,0,38,368,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,7.971031390134529
7300000,High,Villa,3,4,"Saheel, Arabian Ranches, Dubai",Unfurnished,Ready,2024-04-15,722999,Unknown,0,0,0,0,0,Arabian Ranches,Dubai,UAE,25.04875135,55.26728851815184,For Sale,9.904095890410959
5200000,High,Villa,4,4,"Circle Villas, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-15,163569,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,3.1455576923076927
1300000,Average,Apartment,1,2,"Concorde Tower, JLT Cluster H, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-04-17,101726,CONCORDE TOWER 1,2010,0,44,583,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,7.8250769230769235
1650000,Medium,Apartment,1,2,"Wilton Terraces 2, Sobha Hartland, Dubai",Furnished,Ready,2024-04-15,104240,WILTON TERRACES II,2022,152,15,273,4,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,6.317575757575758
3650000,High,Apartment,2,2,"Marina Residences 6, Marina Residences, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-04-15,214216,Marina Apartments 6,2009,0,16,963,0,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,5.868931506849314
3300000,High,Apartment,2,3,"Mulberry 2 Building B1, Mulberry 2, Park Heights, Dubai Hills Estate, Dubai",Unfurnished,Ready,2024-03-13,182097,MULBERRY II at PARK HEIGHTS Building B1,2019,120,7,147,2,Dubai Hills Estate,Dubai,UAE,25.12689085,55.263874387067744,For Sale,5.518090909090909
8500000,High,Villa,4,4,"The Meadows 2, The Meadows, Dubai",Unfurnished,Ready,2024-03-20,480800,Unknown,0,0,0,0,0,The Meadows,Dubai,UAE,25.0671417,55.15679141639751,For Sale,5.656470588235294
3700000,High,Villa,4,4,"Mira 4, Mira, Reem, Dubai",Unfurnished,Ready,2024-03-22,175594,Unknown,0,0,0,0,0,Reem,Dubai,UAE,25.0315993,55.275689057829474,For Sale,4.745783783783784
12500000,High,Apartment,3,4,"Apartment Building 8, Bluewaters Residences, Bluewaters Island, Dubai",Unfurnished,Ready,2023-11-21,664084,Bluewaters Residences 8,2019,183,16,170,3,Bluewaters Island,Dubai,UAE,25.082916,55.122156,For Sale,5.312672
3000000,High,Villa,3,4,"Dreamz by Danube, Al Furjan West, Al Furjan, Dubai",Unfurnished,Ready,2024-03-13,155463,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,5.1821
560000,Average,Apartment,1,2,"Autumn 1 Block B, Autumn, Seasons Community, JVC District 15, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2023-10-19,60195,AUTUMN 1,2013,0,5,160,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,10.749107142857142
750000,Average,Apartment,2,3,"Centrium Tower 4, Centrium Towers, Dubai Production City (IMPZ), Dubai",Unfurnished,Ready,2024-03-19,66532,CENTRIUM TOWER 4,2013,0,27,157,0,Dubai Production City (IMPZ),Dubai,UAE,25.03078,55.188226,For Sale,8.870933333333333
1100000,Average,Apartment,1,2,"Marina Pinnacle, Dubai Marina, Dubai",Furnished,Ready,2024-03-19,89824,Marina Pinnacle,2011,0,66,849,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,8.165818181818182
7490000,High,Villa,3,4,"Sidra 2, Sidra Villas, Dubai Hills Estate, Dubai",Unfurnished,Ready,2024-04-02,308711,Unknown,0,0,0,0,0,Dubai Hills Estate,Dubai,UAE,25.12689085,55.263874387067744,For Sale,4.121642189586114
2900000,Medium,Villa,3,4,"Cherrywoods, Dubailand, Dubai",Unfurnished,Ready,2024-04-02,160712,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale,5.541793103448276
2799990,Medium,Townhouse,4,6,"Shamal Terraces, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-02-20,119648,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,4.2731581184218514
3200000,High,Apartment,3,3,"Ocean Heights, Dubai Marina, Dubai",Unfurnished,Ready,2023-10-06,225606,OCEAN HEIGHTS,2010,0,75,810,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,7.050187500000001
2965000,High,Apartment,2,3,"Burj Views B, Burj Views, Downtown Dubai, Dubai",Furnished,Ready,2024-03-12,188872,Burj Views Tower B,2009,0,26,166,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.370050590219225
4300000,High,Apartment,2,2,"Act One, Act One | Act Two Towers, Opera District, Downtown Dubai, Dubai",Furnished,Ready,2024-03-01,189241,Act One Act Two Tower 1,2022,986,55,1,7,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,4.400953488372093
1399999,Medium,Apartment,2,2,"Rigel Apartments, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-01,107430,Rigel,2021,254,7,373,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,7.673576909697792
1550000,Medium,Apartment,1,1,"Claren Tower 2, Claren Towers, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-18,127946,CLAREN TOWER 2,2012,0,23,164,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,8.25458064516129
1175000,Average,Apartment,2,2,"Urbana, Emaar South, Dubai South, Dubai",Unfurnished,Ready,2024-04-15,83356,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,7.094127659574469
2800000,Medium,Townhouse,3,3,"Arabella 3, Arabella Townhouses, Mudon, Dubai",Unfurnished,Ready,2024-03-20,164186,Unknown,0,0,0,0,0,Mudon,Dubai,UAE,25.0204108,55.2679936,For Sale,5.863785714285714
660000,Average,Apartment,0,1,"Luma21, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-22,50686,Luma21,2023,244,7,291,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,7.67969696969697
8990000,High,Apartment,2,3,"One JBR, Jumeirah Beach Residence (JBR), Dubai",Unfurnished,Ready,2024-03-19,532985,THE ONE JBR,2020,382,46,1,11,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,5.928642936596217
1450000,Medium,Apartment,1,1,"Mosela Waterside Residences, Mosela, The Views, Dubai",Unfurnished,Ready,2024-03-05,100478,MOSELA,2010,0,24,427,0,The Views,Dubai,UAE,25.09125005,55.170056626517066,For Sale,6.92951724137931
2075000,Medium,Apartment,1,1,"Rahaal Building 1, Rahaal, Madinat Jumeirah Living, Umm Suqeim, Dubai",Furnished,Ready,2024-03-19,145040,Madinat Jumeirah Living Rahaal 1,2021,132,10,293,4,Umm Suqeim,Dubai,UAE,25.1539087,55.2075004,For Sale,6.989879518072289
1000000,Average,Apartment,1,1,"Sobha Creek Vistas Reserve, Sobha Hartland, Dubai",Unfurnished,Ready,2023-12-29,81742,Sobha Creek Vistas Reserve,2023,797,37,1,12,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,8.174199999999999
3300000,High,Apartment,2,3,"Reehan 7, Reehan, Old Town, Downtown Dubai, Dubai",Unfurnished,Ready,2023-12-06,185895,REEHAN 7,2008,0,10,189,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.633181818181819
950000,Average,Apartment,1,1,"Azizi Riviera 25, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-03-28,60866,Azizi Riviera 25,2023,273,11,302,4,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,6.4069473684210525
820000,Average,Apartment,1,2,"Park Corner, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-03-28,75392,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,9.194146341463414
3300000,High,Apartment,2,3,"Mulberry 2 Building A2, Mulberry 2, Park Heights, Dubai Hills Estate, Dubai",Unfurnished,Ready,2024-03-29,181542,MULBERRY at PARK HEIGHTS Building A2,2019,118,7,144,4,Dubai Hills Estate,Dubai,UAE,25.12689085,55.263874387067744,For Sale,5.5012727272727275
1200000,Average,Apartment,2,2,"Azizi Riviera 47, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-03-26,76799,AZIZI RIVIERA 47,2024,190,12,237,3,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,6.399916666666666
1300000,Average,Apartment,1,2,"Jumeirah Bay X1, JLT Cluster X (Jumeirah Bay Towers), Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-04-08,93021,JUMAIRAH BAY TOWER-X1-1,2011,0,32,506,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,7.155461538461538
3500000,High,Apartment,1,2,"Jumeirah Living Marina Gate, Marina Gate, Dubai Marina, Dubai",Furnished,Ready,2024-04-06,196582,Jumeirah Living Marina Gate,2020,729,61,1,12,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,5.6166285714285715
3700000,High,Apartment,1,2,"Serenia Residences West Wing, Serenia Residences The Palm, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-04-15,179314,SERENIA RESIDENCES BUILDING C,2017,449,10,160,3,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,4.846324324324324
1250000,Average,Apartment,1,1,"Socio Tower B, Socio, Dubai Hills Estate, Dubai",Unfurnished,Ready,2024-03-13,93947,Socio Tower 2,2023,0,13,263,4,Dubai Hills Estate,Dubai,UAE,25.12689085,55.263874387067744,For Sale,7.51576
530000,Average,Apartment,0,1,"Elz Residence, Arjan, Dubai",Furnished,Ready,2024-04-08,51021,ELZ RESIDENCE,2022,278,10,275,3,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale,9.626603773584906
600000,Average,Apartment,0,1,"Golf Vista, Golf Town, DAMAC Hills, Dubai",Furnished,Ready,2024-04-22,35374,DAMAC HILLS - GOLF VISTA - TOWER A,2015,0,8,88,0,DAMAC Hills,Dubai,UAE,25.0279508,55.2649127,For Sale,5.895666666666666
2300000,Medium,Apartment,2,3,"Polo Residence D1, Polo Residence, Meydan Avenue, Meydan City, Dubai",Unfurnished,Ready,2024-03-25,179616,THE POLO RESIDENCE - D1,2017,31,4,42,2,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,7.809391304347827
1700000,Medium,Apartment,2,2,"Sobha Creek Vistas Reserve Tower A, Sobha Creek Vistas Reserve, Sobha Hartland, Dubai",Unfurnished,Ready,2024-04-22,118955,Sobha Creek Vistas Reserve,2023,797,37,1,12,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,6.997352941176471
950000,Average,Apartment,1,2,"Mag 214 Tower, JLT Cluster R, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-04-08,81937,MAG 214,2008,0,40,405,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,8.624947368421052
2450000,Medium,Apartment,2,3,"Hilliana Tower, Acacia Avenues, Al Sufouh 1, Al Sufouh, Dubai",Furnished,Ready,2024-04-19,140233,Hilliana Tower,2014,196,29,184,4,Al Sufouh,Dubai,UAE,25.10953625,55.1722137020831,For Sale,5.7237959183673475
2300000,Medium,Apartment,2,3,"Elite Residence, Dubai Marina, Dubai",Furnished,Ready,2024-04-22,145049,ELITE RESIDENCE,2012,0,75,925,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.306478260869565
599999,Average,Apartment,0,1,"DAMAC Ghalia, JVC District 18, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-04-08,55810,GHALIA,2019,860,38,467,8,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,9.301682169470283
10500000,High,Apartment,3,3,"The Address Residences Dubai Opera Tower 1, The Address Residences Dubai Opera, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-05,484420,The Address Residences Dubai Opera T1,2023,1233,69,1,8,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,4.61352380952381
450000,Average,Apartment,0,1,"Giovanni Boutique Suites, Dubai Sports City, Dubai",Furnished,Ready,2024-04-05,42821,Giovanni Boutique Suites,2014,378,20,210,4,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale,9.515777777777776
4200000,High,Apartment,2,3,"Boulevard Crescent Tower 1, Boulevard Crescent Towers, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-05,234518,BLVD CRESCENT Tower 1,2018,0,41,429,4,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.5837619047619045
7000000,High,Apartment,2,4,"Burj Khalifa, Downtown Dubai, Dubai",Furnished,Ready,2024-04-03,394601,Burj Khalifa Zone 3,2009,0,30,620,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.637157142857143
1749999,Medium,Apartment,2,3,"KG Tower, Dubai Marina, Dubai",Unfurnished,Ready,2024-04-22,119988,K G TOWER,2008,0,19,168,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.856461060834892
1780000,Medium,Apartment,1,1,"17 Icon Bay, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-04-08,104843,17 ICON BAY,2022,451,46,740,7,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,5.890056179775281
1550000,Medium,Apartment,1,2,"Elite Residence, Dubai Marina, Dubai",Furnished,Ready,2024-04-08,91281,ELITE RESIDENCE,2012,0,75,925,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,5.889096774193548
1400000,Medium,Apartment,2,2,"Bloom Tower A, Bloom Towers, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-03-12,112349,BLOOM TOWERS A,2021,341,45,542,5,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,8.024928571428571
6000000,High,Villa,5,7,"Picadilly Green, DAMAC Hills, Dubai",Furnished,Ready,2023-12-20,421815,Unknown,0,0,0,0,0,DAMAC Hills,Dubai,UAE,25.0279508,55.2649127,For Sale,7.0302500000000006
23999999,High,Villa,4,5,"Entertainment Foyer, European Cluster, Jumeirah Islands, Dubai",Unfurnished,Ready,2024-04-19,797825,Unknown,0,0,0,0,0,Jumeirah Islands,Dubai,UAE,25.0570585,55.15614637904315,For Sale,3.3242709718446237
2599000,Medium,Apartment,2,3,"Burj Views A, Burj Views, Downtown Dubai, Dubai",Furnished,Ready,2024-04-05,173433,Burj ViewsTower A,2009,0,30,202,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.6730665640631015
4500000,High,Apartment,3,4,"Rimal, Jumeirah Beach Residence (JBR), Dubai",Unfurnished,Ready,2024-04-22,213959,Unknown,0,0,0,0,0,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,4.754644444444445
6950000,High,Apartment,2,3,"Burj Khalifa, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-19,359674,Burj Khalifa Zone 3,2009,0,30,620,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.1751654676259
3300000,High,Apartment,2,3,"South Ridge 6, South Ridge, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-05,178798,South Ridge 6,2008,227,42,518,3,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.418121212121212
1000000,Average,Apartment,1,1,"Dream Towers, Dubai Marina, Dubai",Unfurnished,Ready,2024-04-22,81164,Unknown,0,0,0,0,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,8.1164
1600000,Medium,Apartment,2,3,"Azizi Plaza, Al Furjan, Dubai",Furnished,Ready,2024-04-22,91640,AZIZI PLAZA,2021,462,16,580,5,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,5.7275
1050000,Average,Apartment,2,3,"Gardenia 2, Emirates Gardens, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-03-13,133870,Emirates Gardens 1 - G2,2010,0,5,197,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,12.749523809523811
2200000,Medium,Apartment,2,3,"Belgravia Square, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-02-27,144020,Belgravia Square A,2023,123,6,209,2,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,6.546363636363636
430000,Average,Apartment,0,1,"Montrell, Al Furjan, Dubai",Furnished,Ready,2024-01-15,44307,AZIZI MONTRELL,2018,250,8,117,4,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,10.303953488372093
1790000,Medium,Apartment,2,2,"Belgravia Heights 1, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-03-25,101963,Belgravia Heights I,2022,193,16,303,3,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,5.6962569832402234
3950000,High,Apartment,2,2,"La Cote, Port de La Mer, La Mer, Jumeirah, Dubai",Furnished,Ready,2024-03-12,224024,La Cote ? Building 2,2021,133,7,272,3,Jumeirah,Dubai,UAE,25.2069604,55.2474974,For Sale,5.671493670886076
1400000,Medium,Apartment,0,1,"Seven Palm, Palm Jumeirah, Dubai",Furnished,Ready,2023-10-24,100023,SEVEN HOTEL & APARTMENTS THE PALM - B,2022,0,20,0,0,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,7.1445
3600000,High,Apartment,2,4,"Balqis Residence Block A, Balqis Residence, Kingdom of Sheba, Palm Jumeirah, Dubai",Unfurnished,Ready,2023-07-07,240773,BALQIS RESIDENCE 1,2019,128,14,2,4,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,6.688138888888889
618000,Average,Apartment,0,1,"The Square Tower, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-02-26,66377,The Square,2020,489,45,590,7,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,10.740614886731393
1180000,Average,Apartment,2,2,"New Dubai Gate 2, JLT Cluster A, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-03-05,103814,DUBAI GATE 2,2018,174,37,331,5,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,8.797796610169492
2500000,Medium,Apartment,1,2,"Stella Maris, Dubai Marina, Dubai",Furnished,Ready,2024-02-01,172576,Stella Maris,2022,379,58,940,8,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.903040000000001
1450000,Medium,Apartment,1,2,"The Court Tower, Business Bay, Dubai",Unfurnished,Ready,2024-03-25,106970,COURT,2021,0,31,911,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,7.3772413793103455
510000,Average,Apartment,0,1,"The Square Tower, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-03-13,61613,The Square,2020,489,45,590,7,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,12.080980392156864
6995000,High,Villa,4,5,"Jumeirah Luxury, Jumeirah Golf Estates, Dubai",Unfurnished,Ready,2024-04-04,557846,Unknown,0,0,0,0,0,Jumeirah Golf Estates,Dubai,UAE,25.0203281,55.20083862592119,For Sale,7.974924946390279
5814000,High,Hotel Apartment,2,3,"The Address Residence Sky View, Downtown Dubai, Dubai",Furnished,Ready,2024-04-05,314220,Unknown,0,0,0,0,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.404540763673891
2000000,Medium,Townhouse,3,4,"Warsan Village A, Warsan Village, International City, Dubai",Unfurnished,Ready,2024-04-18,90291,Unknown,0,0,0,0,0,International City,Dubai,UAE,25.1322737,55.39813984933585,For Sale,4.51455
2300000,Medium,Apartment,2,3,"Bahar 1, Bahar, Jumeirah Beach Residence (JBR), Dubai",Unfurnished,Ready,2024-04-04,148473,Bahar 1,2007,0,53,459,0,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,6.455347826086956
1239000,Average,Apartment,2,2,"Binghatti Luna, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-03-19,116926,Binghatti Luna,2023,252,21,357,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,9.437126715092816
2950000,High,Apartment,1,2,"Seven Palm, Palm Jumeirah, Dubai",Furnished,Ready,2024-03-14,161557,SEVEN HOTEL & APARTMENTS THE PALM - B,2022,0,20,0,0,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,5.4765084745762715
3000000,High,Apartment,3,4,"Marina Mansions, Dubai Marina, Dubai",Unfurnished,Ready,2024-03-21,295299,MARINA MANSIONS,2008,0,31,339,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,9.843300000000001
5000000,High,Apartment,3,3,"Address Harbour Point Tower 2, Address Harbour Point, Dubai Creek Harbour, Dubai",Furnished,Ready,2024-03-20,381538,ADDRESS HARBOUR POINT TOWER 2,2023,1225,66,1,10,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,7.63076
